cleaned_text,label,username_encoded
thanks for posting ,r/afghanconflict,Z0FBQUFBQm0yeGNEM1puS2hET0NvV2taeDJIZWJ0LTN6cGZfMmN1NVlJM1lKR3VuZ0x2QXlOVkgwalZsWFV6SmtwM3pLVGpMdmIwc1JGTUg4MmZITVh6V0dnNkpJM01KMmc9PQ==
support is an understatement lol,r/afghanconflict,Z0FBQUFBQm0yeGNEMmpDNVhFMmtVYzBmMEl5YWl4ZFctSmlkVk5ta0dwUXZIOU5OZHV3SzYzQlpPT3dJV3J0bXFiOW5sX251MVZZUFN2ekZUdGlPWmgtN2xwaEt0MHJRdmc9PQ==
ameen,r/afghanconflict,Z0FBQUFBQm0yeGNFNDJsZjNkYnpybm1lTnBHUHNJV253dGg5THJOYzYzU25JbFkzb1RsMlB5Z2pvQ3B1QWdMWWFWNXR4eGpXaDZsNG9adVhseFN3OVQ4enBQYTVXQk1UUW9zOHRLNlVrdnpsZFVlWmZjSkt2Zm89
medieval society in the st century,r/afghanconflict,Z0FBQUFBQm0yeGNGRndIelI5eUs4SUl5ZGNHZjhQc3hMUnRpaWRvakt5aUNIWUd4R1ZzeWUyeFJlWmJwZXRwZnd3RWZMM290SHY1Zk51N2Ezc2FQdnpOa25hOUVqVjJEdmc9PQ==
rkillthecameraman,r/afghanconflict,Z0FBQUFBQm0yeGNGTjJGa2NQQUhWU19CZDZ6b1lMdjR3Xy01T2o4OXJ1RHJoZ0NkSUVlZzlCSVB5V2lwV3BpNVZMUG84Z05lQ0lQZW5SNDRwZ2RRdzJmZ2NfM3RYWkF2UzdtTU1pRGVnUEd0WlVmdC1ZUXRZaGc9
>moradi noting that this incident occurred due to personal and social hostilities said this incident was neither directed by the commander nor by the district governor but was carried out by an ordinary soldier so it was actual talibs who did it,r/afghanconflict,Z0FBQUFBQm0yeGNGd3NpeGNuR19uLWVKbUVET0hmVEdDWlNIdnJHU21Wb3BOUUw2MUIzMEUwRVZhOHV0WkVXTVg2STY5OGdxVDBrWnI5VHNSNU1FNTFDbHhvZDVrc2JwN19qSDhJZjR1bkdjY3hwV1h1MHUzX0k9
in summary the us isnt currently interested in pakistans internal security concerns >for the longest time iskp and alqaeda rather than the ttp were bigger concerns for the us and although washington is providing limited security assistance to pakistan to fight the ttp it still more or less holds the same view >this can be gauged from the us defense department deputy press secretarys response regarding us involvement in the recent pakistani military attacks against ttp positions she stated that washington continues to pursue isis leaders in the region,r/afghanconflict,Z0FBQUFBQm0yeGNGSkhDNFBGc01RbWNsQUh6czVWUUVrb3hlbjZvLU10WXZCSC1xeUI2UVFQRGVGSXMwak04RjhjYnJSbXJCSkFSV25tV1dRbWZoVHRwRE5xTW9nWnlPbDg1UkJCbzc3NFNSZ3N1VGdfaGQtQms9
<url><url>,r/afghanconflict,Z0FBQUFBQm0yeGNGWUxSRlQ0dlRvSThrOHk5TkJjc21yVjB0RTVlbGJzNFFOS2NLOXRQQkJzcmJVVWFzbG9XNnhNS0JUS2lBWlc2MER2LUlYWU9hS2hzR2xzX1lJV0I5MnlSUklBNVVKaG03VS1ZaDdBbEpSY0E9
<url><url> <url><url> <url><url>,r/afghanconflict,Z0FBQUFBQm0yeGNGVGE3YWV6ZEZXMy10d056a05NV3RzWl9kQW1YaC1qbE5Xd2tVV0xEUEQzS3pCQlp0bUdwNTVtb0dRVnpYbExUX091Y0F6VVRlV2gza0FyN0VrSHJlbVU4NE9ZOThnSTBBSTMzX0tBZ0puTlE9
so they confirmed it was a talib they usually just deny everything,r/afghanconflict,Z0FBQUFBQm0yeGNHN19SVmowYzVUaktLUWkwc1NUVmtQdHNoSG1XRGwtcTJjM0ptMHB4eUtCWC1TcWtjYlg1LWFsRW92c29Bck5jdWU5ODQxeFlxVjNzaTdsay0zZURWX0E9PQ==
theres a great chance lumber one army did it besides these days their the patrons of iskp,r/afghanconflict,Z0FBQUFBQm0yeGNNV0Zua25sSzk3NThlRm44b3U5OTBvci1pQUN3X2FaN3ZRQkpWazBRRTQ5cWtxbU5iU0N0aDBkY2RaUWowRUQ4QmlrY2VxWGd3TDFtUVJiX1pkcEd2SUE9PQ==
why pakistan is all talk there is no chance of winning because intellingence agency is busy maintaining a government and detailing its own people there to control things and frontier corps the unit meant to do nothing but die or special forces cant do anything without assistance of intelligence group,r/afghanconflict,Z0FBQUFBQm0yeGNNX1lIdXoxZWViOVdCTFl2ZzJnbll6MWFKeDZJNnVzZmU3UHNWeEUtS0pYdXpEZE4zTW4waWkxZEktRjkwOTdRRVVNc1hYc0tyOEZsZWdtWUg3S0lRSGc9PQ==
an attack of this sort in main land mardan is extraordinary,r/afghanconflict,Z0FBQUFBQm0yeGNOXzdWVjVxRWtwREhfOE9uc3d2cFRwVF8xTVkycW1FRFl4SHRNdVpadnphSG9Za1RfLTFhWGFRQ3c2ZmRxeTJrX3RUQWV1OEk5elYtNklfWUlvQkc1TEE9PQ==
crazy bro,r/afghanconflict,Z0FBQUFBQm0yeGNOSExxNTlaRmlXTGRRZGRlYzRiSGR1VmJreHhaOU03cVNhNjZMSm95T2VZSllIZThkXzQ0dm5pcFoxVWNlOGh0Y3RFSy1yUThFa0ZIOWdlM3JaVHZPT1otSGoyUlJneFRadTN1ZER5OFNMUmc9
<url><url>,r/afghanconflict,Z0FBQUFBQm0yeGNPY2JHdW40a01SMUhoeDRZM3htUzJoaTItc24tTlBKOXE0WURwWjJRV0NsSEF5VlBFRmlpZ1JXRkxaTk1fZ0otLXRubjh5NjRZZElKUjFsbVQ3Vzg2cElFQVVUbGJFZ0ZiTGZqaU1hYlVYWDg9
well this scholar also ate some dollars to do fatwa against them,r/afghanconflict,Z0FBQUFBQm0yeGNPcmhJM0tCVS0zdWhUc2R3TDFWd1hQTXhib0YydnlFQjZScVpvT25kQzNRUzlOZTdOb2xhLXRId2FTTDNVTzJ3bFRJWnRLNTRfNmdvY0YySFJMLTNJWkE9PQ==
according to abdsayed<url> he was given amnesty by the taliban after their takeover but continued to organise iskp networks <url><url>,r/afghanconflict,Z0FBQUFBQm0yeGNPZXp2dmZEWE9IdFpNNXNjUHdVcWtTV2twUmxDa2ozWktEN2xoU0NvSDlvNmVEUkxpVVVBTjVaYVNNSkREdTJaQVN5OURGSkxKcnVkTEt3Z1RTYUJ6cnhpbDFIcGFTY0dqV2VxTENLaGxWdXM9
interestingly his former partner at the ctd chaudhry aslam was also assassinated by ttp<url> <url><url>,r/afghanconflict,Z0FBQUFBQm0yeGNPWG92dDhhRkVBbUVLZE52d1lZdFlWdEk2Q25qMkF2RExJbWFBdmxEcmdpU012YUt6YTB3SmhCWVBYSE9oMTN1T2NFSzVlUkJaWGJJaHJndWIxVlAwUl94VXBJSDE4V2hxT1Y0MWI5ZnA2RU09
<url><url>,r/afghanconflict,Z0FBQUFBQm0yeGNPdG5wTUtQNGtlck11S09YeWFvY05Dd0g0c21XMHBlLXM1NF9aNDdBRDFSMUhQZF92SnNYbkg5czlYNW5nanVwbTVUWUtyX1JyWmt1LUNDZEdQZkRpR1dTQzI1ZlhqOU5naUg4SldESC1KTzA9
their not a jihadist tribal militia anymore but a political force which at this point isnt going anywhere were so fucked,r/afghanconflict,Z0FBQUFBQm0yeGNPY09Rb3J5OVk5Rm9pTU54WDZYQ2lKbmtzdnBOQ3dBRzhneTIyVWVjS19ZbDlTTUVnODRWeW9scGdMaGt1MVlRTHJsWGdtd1Q3NTE3ZUl0eGd4UWlpT3c9PQ==
these guys are isis they have nothing with talibans too do i dont even know why they have adopted the name taliban since they have nothing to do with real talibs,r/afghanconflict,Z0FBQUFBQm0yeGNQYXdBQi1VR01JVlZSOW4yd0ctc1VqYlF5RmYzLWtUclJmYWtyZkNSSm53Y3ZxM2l0eXJEQ0h2bm82dXUxV3NDTnFsM2tCcUY0ekM2RVRYRWxJb0hUVmc9PQ==
if you have to preface somebody with enemy of my enemy then they arent your friend now and they wont be after enemy no is gone lets be clear this isnt just the taliban vs iskp it is al qaeda friends vs iskp,r/afghanconflict,Z0FBQUFBQm0yeGNQWW9fb2Z5Rm0wUnRubmNuMTU4S3oxSDJkMUJFeWxFaEZId1dtcDIzUEh3eDZlVF91SXIzTGVRV3RIN2xGRTNoTjU0X2h6OV92b3RFQjBqdkk1Vm9KY3c9PQ==
hope dostum is happy that after nearly three years of chilling in turkey waiting for taliban detractors to pledge fealty to him for their salvation the turks themselves are now developing his home province to the talibans benefit you gotta ask all these former warlords do you actually care about the taliban or is it all just a grift,r/afghanconflict,Z0FBQUFBQm0yeGNQQ0E1ZGg1RjhWU3NWb3lIMGFyNE15ZFhpeF9SN3VvRWRzdFpNai00WHQ5OVdxSWozNldJbDMxa0cyQ0tSTEdvZ09EUHdnUXVZalBYYnVSZ3dWM2kwUnc9PQ==
hekmatyars been pretty quiet after his party got banned think hed ever pledge himself his following to the caliph,r/afghanconflict,Z0FBQUFBQm0yeGNQQUswRDVKZGFKQXZkcC1JWmxERGlNdVdUaGdWeHdHeVdEZk5zT1gwYmdtLVBZQUxPakdkZkdIZ0c5T1YyUGpvNjhESzlDNTgyLUdRaDFhY1N4QnVfNnc9PQ==
my sincere condolences to all the sane normal everyday pakistani men women children on the street who will have to endure the coming years it does need to be written however there were thirteen solid years of isaf supremacy over the theater when this could have been resolved via full unconditional cooperation from the other side of the border at least india isnt establishing ties in afghanistan oh wait it is well at least youll always be able to tour kashmir without a passport may need to wear a chador while youre there however,r/afghanconflict,Z0FBQUFBQm0yeGNQeVk5MlpWZS1wX0ZJQnJoTGpvMVVhQjRzZTNwcndERGg4eUNIdzJKVDk2dHZOV01DNGdqNWtpMWtlUkI4WDFjMUMzOS1GWTktTUVJYjFydTh2Ty1sT2c9PQ==
<url><url>,r/afghanconflict,Z0FBQUFBQm0yeGNXalg0TUg4bXhPSEpJQnVMX1VEbm1TbTIwdTZZaV8yWWI0TzNWcHF6aFg1SDFOVjlZRFR2NXI3dTR1bUhIeXhOV3U3TTNaOWdOVmVwUG5qS25UOUU0dDBWTVJ5ck12VHBKWkU2X0hJcmh0bE09
a captain was also killed during yesterdays attacks,r/afghanconflict,Z0FBQUFBQm0yeGNXR0pCNWNNMWhfczVvbHFleGtoeW5zUGg4RS1zRS02SmJoVG41b29kU2VOSmtwSkdSMXR6eEFKcERLQzUwWTk5aEdIblcyNE5EZ3BKUUtZN1hEOUZjX0ROdXFTMUJna2Z0YVg4X2ZFZV9NV2c9
this was in retaliation for the raid last week which killed a ttp unit one of the fighters sent a voice note on whatsapp to his comrades before being killed naming these two men as the likely informants <url><url> <url><url>,r/afghanconflict,Z0FBQUFBQm0yeGNXLTV3c1FaV1FxSU9pQkVLdmE4TVBrRnRKNnpYZEhIb1JqRkZNcXV3bWxHQlVkQ2Voc19KN3J3SGRQVzBfVzB0R19QNnZ2aGFJcG1XLWh4U2lyRE9HZVg2SERTalo1WXpKbE9mbmZhaXljNUE9
we generally avoid both pakindian administered kashmir news unless its connected to whats going on in afghanistan and the militant groups operating from there,r/afghanconflict,Z0FBQUFBQm0yeGNXWC0xVWJSUkxaZTZaaW5KT2dYUDZwWkVXaTBEVnB5LThsVUdqalBDTFFOdVlidFBydXZsV0tWb2ZRM1VENWZsNDRLTmFmRll2V3dzSi1BY1VCRjhkWmFMWU5DOGQ3dVhyV3ZGMzNkSGdYcTA9
<url><url>,r/afghanconflict,Z0FBQUFBQm0yeGNXOTBERHJ1Q2duaTBXdmdvMkhHVE1kbENQX1BfWkR3M3Rhb3d2SXAySXRzdTBtaXN4UWllbVNjRm9sOHF5d3pDR2FGWmlWd0R3SEpWeFlOTW82STQ2dWZfNFFoZFlsYXVEeTlMOWtwRkFES1E9
whyd he just stop driving wtf i feel like he coulda kept going unless he was the first one to get sht,r/afghanconflict,Z0FBQUFBQm0yeGNXSlpiTkpGWHFselR0TXhGQWxaUzJCelVaUTVMeElKYnpfNDlMTUVBc3YzQ2lUNmRTNEpEMGpUUzRxaFI2R0h4M0ZWTEQ2Z3RCMEVDRVlkRFNxUzZUUEE9PQ==
<url><url> <url><url> <url><url>,r/afghanconflict,Z0FBQUFBQm0yeGNnRzNYcUtySWJHUE1JY0VoakxXOF94a3lYYVFJVkNVTzJ1MGp1eVVqLXhBaDRmOWF2NWlfU3l2bmdVbXZ0aUx5NTJjNGlfLU8xUFlxQXRhdWJRb3c4aW5hdnFHQmV2ZkRSem5tRldkbXBBejA9
